Date,Close,High,Low,Open,Volume,SMA_10,SMA_50,EMA_20,RSI_14,Target
2021-04-20,2814.553955078125,2886.8746666166344,2798.263947363947,2886.561308989069,3141893,2886.269873046875,2787.153916015625,2840.967989586164,48.578896374590215,0
2021-04-22,2791.505859375,2817.641499208782,2779.3777844403016,2817.641499208782,1988980,2873.2110107421877,2785.9071142578123,2836.2573105184338,46.49185316583441,0
2021-04-23,2783.181396484375,2791.6844430406063,2766.6676287186224,2779.153637589318,1615309,2858.72001953125,2785.0398046875,2831.2024615628093,45.72771973924736,0
2021-04-26,2775.394775390625,2822.1167405211468,2763.98279047415,2776.5135974412597,2490260,2839.337548828125,2783.0116015625,2825.887443832125,44.98295716118654,1
2021-04-27,2803.32080078125,2806.990624869692,2777.3641266999425,2780.049299880767,1471417,2822.3091064453124,2782.207841796875,2823.7382397320416,48.2389690998308,0
2021-04-28,2796.2490234375,2820.3259810598583,2785.4187410530876,2819.3861270480074,1639037,2811.3490966796876,2780.6110546875,2821.1202191325615,47.47277726737664,0
2021-04-29,2788.328369140625,2826.010383951158,2779.6015569749493,2815.4934564694463,1621395,2812.351611328125,2778.9865283203126,2817.9971857999963,46.580377058258854,0
2021-04-30,2717.081298828125,2803.3649756825475,2703.0737359158607,2773.7832806633287,3072305,2795.9451904296875,2776.209150390625,2808.386148945532,39.404828594578,1
2021-05-03,2718.28955078125,2734.4005853265453,2688.7526541148745,2707.459267928956,1545831,2781.7898193359374,2774.368017578125,2799.805520548934,39.574827130933016,1
2021-05-04,2729.70166015625,2765.7277251849537,2716.499561791694,2741.3822044471763,1990777,2771.7606689453123,2773.3109423828123,2793.128962416298,41.25130749958345,1
2021-05-05,2770.829833984375,2774.141503478518,2732.073795286073,2747.826896825683,1939289,2767.3882568359377,2773.715498046875,2791.005235898972,46.962440654987205,1
2021-05-06,2784.927001953125,2805.110595088908,2751.40713762071,2779.601452791514,1791671,2766.73037109375,2774.6839501953127,2790.426356475558,48.799713282561086,1
2021-05-07,2804.126220703125,2828.248200876292,2785.24063407717,2804.2158138823747,1912540,2768.824853515625,2775.77681640625,2791.7311054496117,51.27528627490031,1
2021-05-10,2815.4033203125,2832.1408515854228,2797.054641861886,2815.8060524769494,2137153,2772.8257080078124,2779.125224609375,2793.98560210322,52.721283837807775,0
2021-05-11,2794.906494140625,2799.8293101391614,2766.7567623876307,2797.054544622941,2415625,2771.98427734375,2781.6743408203124,2794.0733061067826,49.82690067109054,0
2021-05-12,2763.580078125,2792.579858478146,2748.3640981268823,2792.579858478146,1978558,2768.7173828125,2784.1715576171873,2791.169189156137,45.69763742736803,0
2021-05-14,2731.26806640625,2773.335770525894,2720.974904759954,2773.335770525894,2043935,2763.0113525390625,2785.17759765625,2785.4643203228143,41.84555153240325,1
2021-05-17,2747.60302734375,2752.481047488296,2717.3948337863426,2734.4009279371794,2890462,2766.063525390625,2788.3183544921876,2781.8584828962366,44.39729449034607,1
2021-05-18,2764.65380859375,2796.1597907004775,2754.9871433342096,2774.678409465903,2098538,2770.699951171875,2791.2648828125,2780.219942486476,47.01096512792109,0
2021-05-19,2758.567138671875,2790.7892077803067,2745.2308696988416,2760.3572536223433,1986041,2773.5864990234377,2792.619091796875,2778.1577706946096,46.17652282487477,0
2021-05-20,2738.87646484375,2764.654169393326,2731.8055966725537,2745.2314616962976,2329027,2770.391162109375,2792.6352001953123,2774.4166939469087,43.487309841438254,1
2021-05-21,2757.22509765625,2764.1169978743383,2734.4907206978974,2739.771473438007,1685566,2767.6209716796875,2793.1865673828124,2772.779399062084,46.607710302000434,1
2021-05-24,2758.11962890625,2779.1534797189374,2749.616582833036,2758.11962890625,1652260,2763.0203125,2794.501396484375,2771.3832304758143,46.76204451487438,1
2021-05-25,2800.843017578125,2813.6599774369843,2772.1511040453966,2781.055430427605,1841613,2761.5642822265627,2796.6903857421876,2774.1889244855583,53.65273351301139,1
2021-05-26,2840.8681640625,2846.7144971530197,2791.669066433894,2806.2398834494225,1923753,2766.16044921875,2798.8922265625,2780.539328254791,59.005941509246135,1
2021-05-27,2860.205810546875,2894.1595115997507,2843.8361230960995,2843.970950628995,5959785,2775.8230224609374,2801.1228076171874,2788.1266122826087,61.329861089026146,0
2021-05-28,2827.466796875,2876.396022238262,2820.316105764027,2868.7508170509495,1763701,2785.4428955078124,2802.9313134765625,2791.8732965295035,55.58470129070783,1
2021-05-31,2841.453125,2851.526983776914,2813.975531127979,2833.223373512486,1652799,2794.8279052734374,2804.872763671875,2796.5951849552653,57.41980487686488,0
2021-06-01,2835.921142578125,2851.166535820747,2817.0329903440174,2849.952429216134,1377441,2801.954638671875,2805.9177001953126,2800.340514252681,56.42674652335507,0
2021-06-02,2814.73974609375,2841.7228241746734,2801.7429407358754,2833.9878068781195,2240078,2807.5718994140625,2806.4871044921874,2801.711869666116,52.67062197016346,1
2021-06-03,2825.353515625,2837.31605910754,2808.623917119929,2837.31605910754,1281706,2816.2196044921875,2808.6373193359377,2803.9634549955335,54.31181121867915,1
2021-06-04,2827.60107421875,2839.383770109067,2810.736654292992,2813.4349614811135,1836060,2823.2572021484375,2810.58724609375,2806.214656826316,54.670268220614275,1
2021-06-07,2863.084228515625,2869.6051385982905,2818.472340944757,2828.7258220667936,2559821,2833.753662109375,2811.82458984375,2811.6308065110125,60.00523973517518,1
2021-06-08,2878.32958984375,2906.0772740595803,2866.6819393328346,2876.3958905733634,2574057,2841.5023193359375,2813.135029296875,2817.983071590321,62.07073213347615,1
2021-06-09,2878.41943359375,2896.1832907341222,2865.782316621696,2879.9934462517576,1710925,2845.2574462890625,2814.832119140625,2823.7389155906476,62.08315973941916,1
2021-06-10,2893.30517578125,2899.781069736346,2871.8985594504197,2887.188968316895,1874324,2848.5673828125,2817.8338671875,2830.364273704038,64.17744974693721,1
2021-06-11,2944.572998046875,2976.233094634134,2888.0883852735583,2888.5831188867132,3452954,2860.2780029296873,2821.82607421875,2841.2412950700227,70.26836474050396,1
2021-06-14,2946.8662109375,2975.9628237574084,2941.4695967971875,2949.249627680621,1847360,2870.8193115234376,2824.2217138671876,2851.300810866925,70.50990327255988,0
2021-06-15,2934.63427734375,2966.3393905998582,2924.5606398865248,2966.3393905998582,1304985,2880.690625,2826.0272314453123,2859.2373314837655,67.36617542757776,1
2021-06-16,2945.067626953125,2963.371013278553,2925.8645852610603,2934.0495386747825,1635552,2893.7234130859374,2828.2714404296876,2867.41164533799,68.65011363529038,1
2021-06-17,2984.103515625,3000.563236834891,2932.1610913834675,2937.10798893028,2273413,2909.5984130859374,2829.9734619140627,2878.525156793896,72.9398563028402,0
2021-06-18,2965.7099609375,3020.305674749723,2945.652496964069,3013.9195921879455,3380431,2923.4093017578125,2830.845771484375,2886.8284714742394,68.20407260527959,0
2021-06-21,2943.943603515625,2955.546238283212,2924.6955443431953,2936.6580852083653,1130569,2931.4952392578125,2831.1628173828126,2892.2680078591334,62.991926099589975,1
2021-06-22,2969.21728515625,2992.467787373381,2954.646469771031,2971.7357492004526,1708688,2940.5840087890624,2831.1627734375,2899.596510458859,66.21993161825915,0
2021-06-23,2933.42041015625,2994.2223700909685,2928.923230267258,2994.2223700909685,1467104,2946.0841064453125,2830.3590771484373,2902.817834239563,58.44421217157362,1
2021-06-24,3034.336669921875,3042.7912785149742,2948.8002384307842,2953.7471352773205,4155204,2960.187255859375,2832.928828125,2915.3434376378787,69.36530557512786,1
2021-06-25,3040.812744140625,3057.766978040191,3013.1100762383394,3035.820831290584,2722861,2969.81123046875,2838.1790185546874,2927.292895400045,69.91177581066657,0
2021-06-28,3001.192138671875,3050.436244341249,2997.819254721918,3050.436244341249,1355238,2975.2438232421873,2840.579951171875,2934.3309185687904,62.55922107364801,1
2021-06-29,3004.880615234375,3027.77121574012,2991.9736218005073,3005.914878718562,1497322,2982.26845703125,2843.4806982421874,2941.049937298846,62.94987145743921,1
2021-06-30,3009.287353515625,3041.891901543703,3002.7664439100095,3009.512212467543,1693146,2988.6904296875,2847.06658203125,2947.548738843301,63.44066248085263,0
2021-07-01,3005.46435546875,3023.902787097393,2997.2346067480676,3020.3050443405846,990310,2990.826513671875,2850.8847900390624,2953.064511855249,62.6651223334507,0
2021-07-02,2991.028564453125,3003.845523862915,2963.820633074449,2996.0204767725936,1682274,2993.3583740234376,2854.875244140625,2956.6801359121896,59.69746561430057,0
2021-07-05,2987.026611328125,3034.69671382749,2969.937329300051,3005.914765148628,1972858,2997.6666748046873,2858.9521484375,2959.5702764279927,58.86519898378905,0
2021-07-06,2934.229736328125,2993.322630151019,2928.6532777498182,2979.831091854064,2159420,2994.167919921875,2862.12884765625,2957.1568916565766,49.13319088939747,1
2021-07-07,2945.607666015625,2952.5782944991083,2915.611609391623,2945.652681730063,2640710,2995.3866455078123,2864.9745849609376,2956.0569654050573,51.01279429687889,0
2021-07-08,2930.811767578125,2966.3394842635125,2906.8866857215453,2966.3394842635125,2485811,2985.0341552734376,2867.66583984375,2953.6526608501113,48.50286273267639,0
2021-07-09,2885.5244140625,2951.9478251419914,2879.0935369529293,2923.1658841290287,6365067,2969.505322265625,2869.6097607421875,2947.1642563941487,41.73430367208365,0
2021-07-12,2871.988525390625,2910.574233167861,2867.7162053635707,2909.674797372692,1892226,2956.5849609375,2872.7079052734375,2940.0046629652416,39.94025508876506,0
2021-07-13,2866.9970703125,2890.7871069732746,2855.709105364078,2890.7871069732746,1809339,2942.7966064453126,2875.6820556640623,2933.0515589030756,39.26986814510428,1
2021-07-14,2891.28173828125,2897.982491869511,2864.7033633160745,2866.502235129774,2044279,2930.996044921875,2878.9136572265625,2929.073480748616,44.178972102386304,0
2021-07-15,2887.135009765625,2913.1855650269918,2879.0675351694144,2909.3546204357363,2232968,2919.1631103515624,2881.2397607421876,2925.079340654998,43.53188375036329,0
2021-07-16,2879.788818359375,2902.3689014356387,2877.26485780383,2896.194231868329,1256526,2908.0391357421877,2883.1369970703126,2920.7659575792245,42.34849542537754,0
2021-07-19,2870.59423828125,2884.2954537928154,2862.84212183848,2866.4477164503674,1597058,2896.3958984375,2884.466357421875,2915.9876985984647,40.8516273556349,1
2021-07-20,2889.70458984375,2897.997415572985,2844.950003158046,2870.5949774934024,1811945,2891.9433837890624,2885.9523828125,2913.48454538373,45.18814853519663,1
2021-07-22,2899.214111328125,2906.9660089483573,2875.462164978894,2875.462164978894,2859334,2887.3040283203127,2888.03853515625,2912.1254564260535,47.2602517962253,0
2021-07-23,2896.058837890625,2921.928936000391,2890.4699900186024,2911.5177372298162,1776193,2883.8287353515625,2890.6881103515625,2910.595302279822,46.630356051569066,0
2021-07-26,2882.267822265625,2906.335126590373,2876.228494224294,2884.47620534673,1259611,2883.503076171875,2893.70810546875,2907.8974470403746,43.877649417137846,0
2021-07-27,2869.106689453125,2893.4895661032065,2849.4561555513433,2884.4755799159693,1121367,2883.214892578125,2896.1381787109376,2904.203089174922,41.36786722531369,1
2021-07-28,2882.492431640625,2888.486644188102,2823.5408322939165,2873.658681516964,1660654,2884.7644287109374,2898.494951171875,2902.1354075049885,44.82464666655861,0
2021-07-29,2880.690185546875,2907.416570608226,2875.7324923938513,2884.7013659934373,1731997,2883.7052734375,2900.937412109375,2900.09300541374,44.44470898762398,0
2021-07-30,2855.1357421875,2905.6591917218257,2850.5387400953296,2901.602896898575,2999943,2880.5053466796876,2903.26259765625,2895.811361296955,39.351476108534726,1
2021-08-02,2901.962890625,2906.9205834816153,2854.7296867091914,2866.4478698248276,2608669,2882.72275390625,2906.157353515625,2896.3972212329595,50.537284852101976,1
2021-08-03,2961.00439453125,2965.601615762229,2901.557196429502,2910.616297050528,3804735,2891.76376953125,2910.215048828125,2902.5502853566063,60.44352989425867,0
2021-08-04,2951.134033203125,2979.3027407011086,2939.641200543948,2974.6155117870494,2929598,2897.9067138671876,2913.220869140625,2907.177308961037,58.339957110981274,1
2021-08-05,2960.14794921875,2988.136420336867,2940.812992865469,2952.0804755967542,2534521,2904.00009765625,2915.60646484375,2912.222131842724,59.71867868457723,1
2021-08-06,2983.449951171875,2996.2497708000647,2943.0672387672116,2949.8728440833365,2292362,2912.739208984375,2918.07134765625,2919.0057336835957,63.116878687603986,1
2021-08-09,2995.077392578125,3007.9674378988816,2983.629673193077,2996.159026995886,1510489,2924.020166015625,2921.4235595703126,2926.250653578313,64.7164130207568,1
2021-08-10,3005.172607421875,3019.5949845559176,2988.6771896292216,2988.6771896292216,2040777,2937.6267578125,2924.69794921875,2933.767030134843,66.0913795009802,1
2021-08-11,3014.45751953125,3028.6996631513443,2999.0437336435384,3019.685676058632,1929707,2950.8232666015624,2928.2686767578125,2941.4518386487866,67.35154875668934,1
2021-08-12,3021.26318359375,3035.910912909301,2998.052166370646,2998.052166370646,1310205,2964.88056640625,2932.3991455078126,2949.0529191197356,68.28201733095727,1
2021-08-13,3121.904296875,3136.867603932473,3026.446258679103,3029.37580457358,4363584,2991.557421875,2938.3301611328125,2965.5149550964275,78.18371295972165,1
2021-08-16,3130.512451171875,3149.8025146533923,3097.6565138297146,3118.8393824678633,2083489,3014.4123779296874,2944.388388671875,2981.229002341708,78.79351926579835,1
2021-08-17,3202.714599609375,3209.7004393262005,3121.54360507962,3138.760407763785,4336019,3038.5833984375,2951.18099609375,3002.322868748153,83.06847725729807,1
2021-08-18,3209.475341796875,3240.5284845124593,3187.8868858928017,3221.463989105066,2631309,3064.417529296875,2957.8039111328126,3022.0516757051737,83.40580219554018,0
2021-08-20,3208.528564453125,3222.500243831977,3154.895343611726,3160.3037356293457,2836148,3089.2555908203126,2964.40609375,3039.811379395455,83.15594956651965,1
2021-08-23,3278.74755859375,3310.8374404901338,3210.6919564274,3227.0073610004574,3744176,3118.7853515625,2972.11494140625,3062.567205985769,86.40803132544721,0
2021-08-24,3256.93359375,3305.7444632216007,3239.987254931247,3296.4148990649587,2511141,3144.9709716796874,2978.3621533203127,3081.0782905347432,81.1653861020514,1
2021-08-25,3298.2177734375,3333.1469723226337,3251.390155978006,3254.0492380730734,2123263,3174.27548828125,2985.3891845703124,3101.758241287387,83.23815937482057,1
2021-08-26,3309.800537109375,3323.9975650579686,3288.211864587099,3299.118875673226,1902533,3203.8097900390626,2992.892509765625,3121.571793270434,83.77757566100958,1
2021-08-27,3353.338134765625,3361.766300258293,3291.0967333879994,3304.5274853859505,3944728,3237.01728515625,3001.057919921875,3143.644778174738,85.64728218597413,0
2021-08-30,3336.347412109375,3371.547079153853,3323.9982926012763,3348.6965316174733,2033114,3258.4615966796873,3008.1027978515626,3161.997409978037,81.69033341567342,1
2021-08-31,3413.1015625,3429.0113839213896,3338.2854594640085,3343.6487384993593,3207480,3286.7205078125,3017.0506298828127,3185.912091170605,85.05042041428722,0
2021-09-01,3348.650390625,3440.3676901107206,3341.4843163986834,3421.708784744915,2643336,3301.3140869140625,3025.144765625,3201.410976832928,72.9450150392261,1
2021-09-02,3458.441650390625,3478.632894341966,3355.0061439379438,3365.8229289264596,3403717,3326.2107177734374,3034.9292529296877,3225.890088600328,78.54669929899985,1
2021-09-03,3463.21875,3476.6043879996278,3429.4163004029124,3447.8498589029177,1746812,3351.679736328125,3045.5252197265627,3248.4928182574395,78.75283514918493,1
2021-09-06,3472.188232421875,3495.264130093444,3437.935077481057,3470.1149711355274,1723693,3371.0238037109375,3054.2822509765624,3269.797143415957,79.15777567643761,0
2021-09-07,3439.647216796875,3488.3678606233043,3432.7516047580775,3483.004582363346,1585039,3389.295166015625,3062.2589404296873,3285.9733408808065,73.6719638422837,0
2021-09-08,3402.01416015625,3438.8363888080653,3385.6538601213874,3434.3293948515675,4147175,3399.6748046875,3070.275380859375,3297.024847478468,67.81843003644846,1
2021-09-09,3417.5634765625,3433.1577205200415,3393.766635195531,3416.0311425469436,1441148,3410.4510986328123,3078.5290380859374,3308.5047169150425,68.91733619009725,1
2021-09-13,3466.193603515625,3472.548288341004,3395.5689268453666,3395.5689268453666,1691473,3421.7366455078127,3087.6671630859373,3323.522706115098,72.12339871314552,1
2021-09-14,3502.744873046875,3512.2997866196183,3447.8497841190915,3470.3396360829424,1991188,3438.3763916015623,3097.6127734375,3340.5914839181246,74.27147815223472,1
2021-09-15,3564.626708984375,3587.5672646909584,3484.8078003254386,3499.3204091972702,2461369,3453.52890625,3109.084736328125,3361.9281720196723,77.44088492622976,0
2021-09-16,3518.429443359375,3589.144124419085,3508.3338223529545,3542.4967436345837,2946666,3470.5068115234376,3119.71279296875,3376.8330550044057,70.46244098445126,0
2021-09-17,3450.419189453125,3556.017961812819,3429.8221406078014,3533.4829937404943,6477148,3469.7045654296876,3130.03658203125,3383.841258285236,61.654118814019526,0
2021-09-20,3446.498046875,3489.314486583791,3432.3912447665866,3433.427765279685,2002008,3468.0324951171874,3140.0543896484373,3389.808571484261,61.17926201351914,1
2021-09-21,3482.058837890625,3489.8109564604197,3444.8310192947197,3477.5969573477705,1568129,3469.0195556640624,3151.0793310546874,3398.5943111420097,63.895136739860874,0
2021-09-22,3481.3369140625,3512.6156251226985,3472.5933906537475,3481.6524916358844,1744067,3473.188525390625,3162.9955810546876,3406.474559039199,63.79755812480971,1
2021-09-23,3487.737060546875,3496.5256982260976,3456.8641538275547,3488.413109599123,2003869,3481.7608154296877,3175.3105517578124,3414.213844897073,64.31781934418068,1
2021-09-24,3489.5849609375,3555.4770763141105,3474.8921175681544,3506.4410732399797,2320754,3488.9629638671877,3187.7623095703125,3421.3920464247326,64.47655409094693,0
2021-09-27,3458.621826171875,3519.060655261115,3427.929155285406,3515.4550603274456,1673362,3488.2057861328126,3199.109111328125,3424.9377397339845,59.68540372719958,0
2021-09-28,3406.521484375,3470.385682957438,3381.372543686776,3470.385682957438,2253075,3478.583447265625,3209.4968408203126,3423.1838106521764,52.60230795178925,1
2021-09-29,3418.013916015625,3430.7237267298933,3355.1413516595003,3389.0791474710613,2489161,3463.92216796875,3220.2613427734377,3422.6914397344094,53.901862162039826,0
2021-09-30,3403.27587890625,3429.8220263978765,3380.3353261861325,3429.8220263978765,2252412,3452.4068115234377,3230.9149755859376,3420.842338703156,51.93528005495621,0
2021-10-01,3362.3974609375,3434.3291227987042,3357.710231607657,3408.8646089616796,1578374,3443.604638671875,3240.3688330078126,3415.276159868332,46.83156835286276,1
2021-10-04,3401.247314453125,3410.576657738702,3341.890129784136,3357.5294832135423,1356860,3439.0795654296876,3250.4094970703127,3413.940079352598,51.6904532200704,1
2021-10-05,3455.33203125,3461.3713591390515,3372.673806088339,3383.851063075,1877966,3436.406884765625,3261.5949609375,3417.882170009493,57.511770267913164,0
2021-10-06,3435.139892578125,3477.100042104122,3420.8077426322498,3457.765085833283,1678154,3431.7871826171877,3272.65240234375,3419.525762635077,54.854165782077544,1
2021-10-07,3509.05517578125,3514.553796293056,3443.3884075758815,3452.3572813035153,1647233,3433.918994140625,3285.4513720703126,3428.0523734109033,61.810957355930476,1
2021-10-08,3547.590087890625,3596.4909726348333,3515.4553088002285,3537.9902787284354,2934339,3439.7195068359374,3298.7533251953123,3439.4369176470673,64.8518339125049,0
2021-10-11,3322.195068359375,3387.005545528026,3299.1191740871786,3384.752048824414,11845402,3426.0768310546873,3307.5834228515623,3428.2710272387158,43.18924835353332,0
2021-10-12,3292.674072265625,3341.4847200327977,3272.6179527563913,3340.583321403169,5752877,3414.69208984375,3316.334189453125,3415.3570315269926,41.245944731916,1
2021-10-13,3294.792724609375,3313.0460496161095,3285.598501212187,3290.1054950410103,3545655,3402.369970703125,3324.1907861328127,3403.874716582458,41.4495591640273,0
2021-10-14,3261.6025390625,3314.4807432469656,3258.6673721917773,3273.839971190804,6442299,3388.20263671875,3330.2027490234377,3390.324985390081,39.160018984441706,1
2021-10-18,3293.844482421875,3298.856888876006,3252.5715608132246,3254.3778175181137,3590107,3381.3473388671873,3337.0569580078127,3381.1363660597754,42.48367229786895,0
2021-10-19,3282.103271484375,3332.6334708459685,3274.0203181637394,3313.577377562212,3135441,3369.4329345703127,3343.496064453125,3371.7046427668797,41.592587672061974,0
2021-10-20,3259.254150390625,3278.3552227901105,3231.6635409878213,3262.0989159002424,2933693,3349.825146484375,3349.0121484375,3360.995072064379,39.841245137472534,0
2021-10-21,3190.300537109375,3257.989955221181,3171.1090618330622,3254.9646078835626,4871211,3325.3412109375,3352.916611328125,3344.738449687712,35.045465682278305,0
2021-10-22,3159.91015625,3216.581450180972,3147.401742620518,3215.1363568806437,2691670,3290.426708984375,3356.0113623046873,3327.1357550745965,33.15141264191027,0
2021-10-25,3154.581787109375,3174.08944556962,3115.7924727424233,3163.658270149771,2595594,3251.12587890625,3358.81384765625,3310.7020438398135,32.81652758310881,0
2021-10-26,3145.234619140625,3187.139682910227,3138.3707560535668,3155.9817574184717,3878763,3233.429833984375,3361.2932763671874,3294.94324148751,32.201992192395466,1
2021-10-27,3151.692138671875,3171.109398069094,3145.596022349492,3145.596022349492,2510813,3219.331640625,3361.889033203125,3281.3002793145924,33.13359885899601,0
2021-10-28,3090.189208984375,3177.2057187266455,3084.1834933062805,3177.2057187266455,2424942,3198.8712890625,3361.082568359375,3263.099224997429,29.040646461669894,0
2021-10-29,3068.603759765625,3125.726616893188,3057.9468031915976,3070.6809986683193,3960501,3179.5714111328125,3358.4003515625,3244.5758473563046,27.745238628615937,1
2021-11-01,3139.634765625,3149.208012678121,3082.3313258101152,3104.90953066155,2020718,3164.150439453125,3357.0035400390625,3234.58145861999,37.60804270318319,1
2021-11-02,3146.6796875,3173.231792731731,3133.629527212094,3155.53038924391,3087414,3150.6080810546873,3355.7665625,3226.209861370467,38.5046232290452,1
2021-11-03,3153.9501953125,3178.921607696333,3130.2882750273793,3164.742535732719,1537639,3140.077685546875,3353.270615234375,3219.327988412565,39.47133067858037,1
2021-11-04,3168.76123046875,3172.9157091187167,3165.4649001525945,3172.6447265127936,328991,3137.9237548828123,3351.50716796875,3214.5121067036303,41.48920425727098,0
2021-11-08,3163.432861328125,3204.299419596656,3143.970401082285,3204.299419596656,2526082,3138.276025390625,3348.8114697265623,3209.6474166678677,40.96016475954613,1
2021-11-09,3166.096923828125,3192.55862784011,3157.3366231765276,3168.1741630730144,1782692,3139.4275390625,3345.9373974609375,3205.4997506831305,41.362753246182855,0
2021-11-10,3146.770263671875,3178.7409201799637,3143.0673491116963,3159.143078400019,1516489,3139.581103515625,3341.8060400390623,3199.906466205868,39.27065789332395,1
2021-11-11,3150.2919921875,3170.0254331136357,3103.1487405186585,3142.8863844601083,1284514,3139.4410888671873,3338.084931640625,3195.181278204119,39.86750760426544,1
2021-11-12,3184.4755859375,3191.7907928724526,3148.0342708406747,3166.367819426574,1747259,3148.8697265625,3333.512412109375,3194.161688464441,45.469615856877745,1
2021-11-15,3209.085205078125,3223.80623758807,3186.23601945732,3186.23601945732,1809157,3162.91787109375,3330.7211083984375,3195.582975760982,49.14298848416634,1
2021-11-16,3211.88525390625,3229.180292369943,3198.880295165502,3223.2647581721276,2013204,3170.142919921875,3325.78998046875,3197.1355736795795,49.5593328062925,0
2021-11-17,3180.7275390625,3217.710820124457,3166.7290501154803,3206.6474982147156,1632914,3173.547705078125,3320.14015625,3195.572903716048,45.13173172499282,0
2021-11-18,3139.003173828125,3179.7795512785065,3117.2379128052817,3174.6315432718475,2136598,3172.0530029296874,3313.476455078125,3190.1853103933886,39.98061566852833,0
2021-11-22,3123.37841796875,3175.353488966467,3107.0319301606783,3141.440981617633,3167936,3167.5147216796877,3307.1510791015626,3183.8227492100896,38.22134180216504,1
2021-11-23,3128.662109375,3143.7443073860727,3077.680562631112,3111.2768901773475,2153461,3164.037646484375,3301.6840380859376,3178.569354940081,39.19571879467694,0
2021-11-24,3109.74169921875,3154.6723318508916,3092.3112790442997,3135.8420187225047,2161746,3158.4021240234374,3295.5276025390626,3172.0143401094783,36.94841323197134,1
2021-11-25,3112.089599609375,3127.5331811342253,3101.3876619652233,3110.2833430796986,1849619,3154.9340576171876,3288.4455224609374,3166.3072219666115,37.42785771156508,1
2021-11-26,3112.947509765625,3151.9174032167334,3081.3830029314436,3093.214070492066,1941251,3151.199609375,3280.6495751953125,3161.2253446141367,37.61452688282422,1
2021-11-29,3162.75537109375,3187.45601879856,3076.4614161710138,3113.218694632493,2981745,3149.027587890625,3272.6121484375,3161.371061421719,47.421605640910016,1
2021-11-30,3187.275390625,3218.5237203430856,3152.821131593886,3152.821131593886,5588446,3146.8466064453123,3265.9890673828127,3163.83814039346,51.466484688494184,1
2021-12-01,3231.2119140625,3242.2300333088383,3192.557985444775,3192.557985444775,2102118,3148.7792724609376,3261.604921875,3170.254690266702,57.74007938948927,1
2021-12-02,3290.005859375,3294.611901710023,3227.870811305164,3241.50791577519,3152938,3159.7071044921877,3258.475078125,3181.659563515111,64.37610056906897,0
2021-12-03,3287.79345703125,3310.823229251387,3279.1235574307984,3293.2122269654,2486263,3174.5861328125,3254.5897705078123,3191.767553373791,63.96903434327084,0
2021-12-06,3193.82275390625,3303.643240699715,3180.8177949000537,3287.7932953238305,1849642,3181.63056640625,3248.8394873046873,3191.963286757835,49.61775638161107,1
2021-12-07,3237.26318359375,3249.455414861295,3182.8949075209775,3217.3943622688616,1484458,3192.490673828125,3243.830009765625,3196.2775626469693,54.67951729107524,1
2021-12-08,3275.555419921875,3293.2116194649943,3252.164488883857,3252.164488883857,1428660,3209.0720458984374,3239.5494189453125,3203.8278347683886,58.625524935848915,0
2021-12-09,3252.842529296875,3282.645764798172,3220.5556908371364,3260.293338172199,1567957,3223.1473388671875,3235.4338330078126,3208.495900913959,55.53672335626808,1
2021-12-10,3284.496826171875,3289.1930489201604,3228.773857881583,3237.714739258313,1510718,3240.3022705078124,3232.99333984375,3215.7340842718554,58.795070740348784,0
2021-12-13,3259.976806640625,3307.255658829015,3252.796981135273,3296.4181198049987,1883864,3250.0244140625,3229.83259765625,3219.947676878405,55.4078754120266,1
2021-12-14,3272.7568359375,3282.871830215888,3230.2193988546605,3255.7779774218093,1747007,3258.57255859375,3227.222216796875,3224.977120598319,56.8046678130481,0
2021-12-15,3224.484375,3272.03399417156,3213.4660327979486,3269.3246091363644,1603233,3257.8998046875,3224.463955078125,3224.930192446098,50.38480752946279,1
2021-12-16,3234.64453125,3258.8933947387,3224.168154372998,3235.005694387697,2072320,3252.363671875,3221.1318994140624,3225.855367570279,51.62405111397708,1
2021-12-17,3237.127685546875,3297.6372755764482,3227.50923782263,3253.5193743513096,4333992,3247.2970947265626,3216.7678125,3226.9289216632883,51.939997788159445,0
2021-12-20,3212.3369140625,3256.680601125865,3170.115666668536,3241.3274202553325,2312310,3249.1485107421877,3212.3117529296874,3225.5392066536897,48.53211588353737,1
2021-12-21,3258.757568359375,3288.470398309811,3220.916364018381,3235.592197449428,2340989,3251.29794921875,3207.30580078125,3228.7028601494694,54.5460680054443,1
2021-12-22,3279.032958984375,3284.4969291037405,3256.906316418757,3272.93684317548,1224328,3251.645703125,3201.934658203125,3233.4962028956506,56.91417190064443,1
2021-12-23,3307.887451171875,3314.931894883085,3278.3552045840074,3294.611511383597,1792861,3257.1501953125,3201.648505859375,3240.5810836838627,60.100059375784156,1
2021-12-24,3315.293212890625,3346.0899726297,3291.7216992237595,3328.0274086748836,2209923,3260.229833984375,3202.100888671875,3247.696524560697,60.89919892715892,1
2021-12-27,3338.052978515625,3341.5750910911825,3299.2184571867274,3315.3843674042514,1534135,3268.037451171875,3202.96609375,3256.301901127833,63.32997166035345,1
2021-12-28,3347.489990234375,3364.152662005849,3336.0203057935137,3350.605738534685,1456218,3275.5107666015624,3204.6838427734374,3264.9864810427416,64.32041555857235,0
2021-12-29,3336.788330078125,3359.5923213217848,3328.0280290251603,3334.5757096792804,1456923,3286.741162109375,3205.5427197265626,3271.824752379445,62.266537314922786,1
