Date,Close,High,Low,Open,Volume
2021-03-25,2743.2177734375,2802.291583665716,2729.92607872817,2785.5986258756193,3179786
2021-03-26,2744.962646484375,2790.7895511507954,2723.705028832088,2766.309638783247,3697370
2021-03-30,2827.084228515625,2853.8463633697284,2739.6817226915864,2759.4625830758696,4694008
2021-03-31,2844.3583984375,2868.659120741915,2803.319927040149,2823.9062483434454,3530069
2021-04-01,2832.857177734375,2877.6100557396576,2814.956026532262,2856.218267461097,4285076
2021-04-05,2899.00244140625,2920.5734204578225,2820.3269530685257,2838.2281079594713,5317862
2021-04-06,2922.094482421875,2931.3136193408855,2891.036027624751,2931.3136193408855,2291562
2021-04-07,2928.09130859375,2933.596043876824,2895.3323319556057,2916.9926819005923,2491268
2021-04-08,2969.219482421875,2985.0171620032165,2923.3029828226076,2926.838416716797,2578118
2021-04-09,2973.605224609375,3002.336662069258,2960.850653324648,3002.0233044893803,2911129
2021-04-12,2905.84912109375,2987.7916831741727,2875.9988645120643,2973.6049336551596,3791828
2021-04-13,2778.30322265625,2876.7147491672495,2750.5564406947738,2876.7147491672495,8654596
2021-04-15,2881.1455078125,2897.5251049711037,2763.445437906345,2828.6504689847543,6062760
2021-04-16,2859.84326171875,2906.252086635827,2848.610463424965,2890.1410495063396,3224657
2021-04-19,2829.9931640625,2854.338687084353,2806.095169840755,2836.4375350800606,2679106
2021-04-20,2814.553955078125,2886.8746666166344,2798.263947363947,2886.561308989069,3141893
2021-04-22,2791.505859375,2817.641499208782,2779.3777844403016,2817.641499208782,1988980
2021-04-23,2783.181396484375,2791.6844430406063,2766.6676287186224,2779.153637589318,1615309
2021-04-26,2775.394775390625,2822.1167405211468,2763.98279047415,2776.5135974412597,2490260
2021-04-27,2803.32080078125,2806.990624869692,2777.3641266999425,2780.049299880767,1471417
2021-04-28,2796.2490234375,2820.3259810598583,2785.4187410530876,2819.3861270480074,1639037
2021-04-29,2788.328369140625,2826.010383951158,2779.6015569749493,2815.4934564694463,1621395
2021-04-30,2717.081298828125,2803.3649756825475,2703.0737359158607,2773.7832806633287,3072305
2021-05-03,2718.28955078125,2734.4005853265453,2688.7526541148745,2707.459267928956,1545831
2021-05-04,2729.70166015625,2765.7277251849537,2716.499561791694,2741.3822044471763,1990777
2021-05-05,2770.829833984375,2774.141503478518,2732.073795286073,2747.826896825683,1939289
2021-05-06,2784.927001953125,2805.110595088908,2751.40713762071,2779.601452791514,1791671
2021-05-07,2804.126220703125,2828.248200876292,2785.24063407717,2804.2158138823747,1912540
2021-05-10,2815.4033203125,2832.1408515854228,2797.054641861886,2815.8060524769494,2137153
2021-05-11,2794.906494140625,2799.8293101391614,2766.7567623876307,2797.054544622941,2415625
2021-05-12,2763.580078125,2792.579858478146,2748.3640981268823,2792.579858478146,1978558
2021-05-14,2731.26806640625,2773.335770525894,2720.974904759954,2773.335770525894,2043935
2021-05-17,2747.60302734375,2752.481047488296,2717.3948337863426,2734.4009279371794,2890462
2021-05-18,2764.65380859375,2796.1597907004775,2754.9871433342096,2774.678409465903,2098538
2021-05-19,2758.567138671875,2790.7892077803067,2745.2308696988416,2760.3572536223433,1986041
2021-05-20,2738.87646484375,2764.654169393326,2731.8055966725537,2745.2314616962976,2329027
2021-05-21,2757.22509765625,2764.1169978743383,2734.4907206978974,2739.771473438007,1685566
2021-05-24,2758.11962890625,2779.1534797189374,2749.616582833036,2758.11962890625,1652260
2021-05-25,2800.843017578125,2813.6599774369843,2772.1511040453966,2781.055430427605,1841613
2021-05-26,2840.8681640625,2846.7144971530197,2791.669066433894,2806.2398834494225,1923753
2021-05-27,2860.205810546875,2894.1595115997507,2843.8361230960995,2843.970950628995,5959785
2021-05-28,2827.466796875,2876.396022238262,2820.316105764027,2868.7508170509495,1763701
2021-05-31,2841.453125,2851.526983776914,2813.975531127979,2833.223373512486,1652799
2021-06-01,2835.921142578125,2851.166535820747,2817.0329903440174,2849.952429216134,1377441
2021-06-02,2814.73974609375,2841.7228241746734,2801.7429407358754,2833.9878068781195,2240078
2021-06-03,2825.353515625,2837.31605910754,2808.623917119929,2837.31605910754,1281706
2021-06-04,2827.60107421875,2839.383770109067,2810.736654292992,2813.4349614811135,1836060
2021-06-07,2863.084228515625,2869.6051385982905,2818.472340944757,2828.7258220667936,2559821
2021-06-08,2878.32958984375,2906.0772740595803,2866.6819393328346,2876.3958905733634,2574057
2021-06-09,2878.41943359375,2896.1832907341222,2865.782316621696,2879.9934462517576,1710925
2021-06-10,2893.30517578125,2899.781069736346,2871.8985594504197,2887.188968316895,1874324
2021-06-11,2944.572998046875,2976.233094634134,2888.0883852735583,2888.5831188867132,3452954
2021-06-14,2946.8662109375,2975.9628237574084,2941.4695967971875,2949.249627680621,1847360
2021-06-15,2934.63427734375,2966.3393905998582,2924.5606398865248,2966.3393905998582,1304985
2021-06-16,2945.067626953125,2963.371013278553,2925.8645852610603,2934.0495386747825,1635552
2021-06-17,2984.103515625,3000.563236834891,2932.1610913834675,2937.10798893028,2273413
2021-06-18,2965.7099609375,3020.305674749723,2945.652496964069,3013.9195921879455,3380431
2021-06-21,2943.943603515625,2955.546238283212,2924.6955443431953,2936.6580852083653,1130569
2021-06-22,2969.21728515625,2992.467787373381,2954.646469771031,2971.7357492004526,1708688
2021-06-23,2933.42041015625,2994.2223700909685,2928.923230267258,2994.2223700909685,1467104
2021-06-24,3034.336669921875,3042.7912785149742,2948.8002384307842,2953.7471352773205,4155204
2021-06-25,3040.812744140625,3057.766978040191,3013.1100762383394,3035.820831290584,2722861
2021-06-28,3001.192138671875,3050.436244341249,2997.819254721918,3050.436244341249,1355238
2021-06-29,3004.880615234375,3027.77121574012,2991.9736218005073,3005.914878718562,1497322
2021-06-30,3009.287353515625,3041.891901543703,3002.7664439100095,3009.512212467543,1693146
2021-07-01,3005.46435546875,3023.902787097393,2997.2346067480676,3020.3050443405846,990310
2021-07-02,2991.028564453125,3003.845523862915,2963.820633074449,2996.0204767725936,1682274
2021-07-05,2987.026611328125,3034.69671382749,2969.937329300051,3005.914765148628,1972858
2021-07-06,2934.229736328125,2993.322630151019,2928.6532777498182,2979.831091854064,2159420
2021-07-07,2945.607666015625,2952.5782944991083,2915.611609391623,2945.652681730063,2640710
2021-07-08,2930.811767578125,2966.3394842635125,2906.8866857215453,2966.3394842635125,2485811
2021-07-09,2885.5244140625,2951.9478251419914,2879.0935369529293,2923.1658841290287,6365067
2021-07-12,2871.988525390625,2910.574233167861,2867.7162053635707,2909.674797372692,1892226
2021-07-13,2866.9970703125,2890.7871069732746,2855.709105364078,2890.7871069732746,1809339
2021-07-14,2891.28173828125,2897.982491869511,2864.7033633160745,2866.502235129774,2044279
2021-07-15,2887.135009765625,2913.1855650269918,2879.0675351694144,2909.3546204357363,2232968
2021-07-16,2879.788818359375,2902.3689014356387,2877.26485780383,2896.194231868329,1256526
2021-07-19,2870.59423828125,2884.2954537928154,2862.84212183848,2866.4477164503674,1597058
2021-07-20,2889.70458984375,2897.997415572985,2844.950003158046,2870.5949774934024,1811945
2021-07-22,2899.214111328125,2906.9660089483573,2875.462164978894,2875.462164978894,2859334
2021-07-23,2896.058837890625,2921.928936000391,2890.4699900186024,2911.5177372298162,1776193
2021-07-26,2882.267822265625,2906.335126590373,2876.228494224294,2884.47620534673,1259611
2021-07-27,2869.106689453125,2893.4895661032065,2849.4561555513433,2884.4755799159693,1121367
2021-07-28,2882.492431640625,2888.486644188102,2823.5408322939165,2873.658681516964,1660654
2021-07-29,2880.690185546875,2907.416570608226,2875.7324923938513,2884.7013659934373,1731997
2021-07-30,2855.1357421875,2905.6591917218257,2850.5387400953296,2901.602896898575,2999943
2021-08-02,2901.962890625,2906.9205834816153,2854.7296867091914,2866.4478698248276,2608669
2021-08-03,2961.00439453125,2965.601615762229,2901.557196429502,2910.616297050528,3804735
2021-08-04,2951.134033203125,2979.3027407011086,2939.641200543948,2974.6155117870494,2929598
2021-08-05,2960.14794921875,2988.136420336867,2940.812992865469,2952.0804755967542,2534521
2021-08-06,2983.449951171875,2996.2497708000647,2943.0672387672116,2949.8728440833365,2292362
2021-08-09,2995.077392578125,3007.9674378988816,2983.629673193077,2996.159026995886,1510489
2021-08-10,3005.172607421875,3019.5949845559176,2988.6771896292216,2988.6771896292216,2040777
2021-08-11,3014.45751953125,3028.6996631513443,2999.0437336435384,3019.685676058632,1929707
2021-08-12,3021.26318359375,3035.910912909301,2998.052166370646,2998.052166370646,1310205
2021-08-13,3121.904296875,3136.867603932473,3026.446258679103,3029.37580457358,4363584
2021-08-16,3130.512451171875,3149.8025146533923,3097.6565138297146,3118.8393824678633,2083489
2021-08-17,3202.714599609375,3209.7004393262005,3121.54360507962,3138.760407763785,4336019
2021-08-18,3209.475341796875,3240.5284845124593,3187.8868858928017,3221.463989105066,2631309
2021-08-20,3208.528564453125,3222.500243831977,3154.895343611726,3160.3037356293457,2836148
2021-08-23,3278.74755859375,3310.8374404901338,3210.6919564274,3227.0073610004574,3744176
2021-08-24,3256.93359375,3305.7444632216007,3239.987254931247,3296.4148990649587,2511141
2021-08-25,3298.2177734375,3333.1469723226337,3251.390155978006,3254.0492380730734,2123263
2021-08-26,3309.800537109375,3323.9975650579686,3288.211864587099,3299.118875673226,1902533
2021-08-27,3353.338134765625,3361.766300258293,3291.0967333879994,3304.5274853859505,3944728
2021-08-30,3336.347412109375,3371.547079153853,3323.9982926012763,3348.6965316174733,2033114
2021-08-31,3413.1015625,3429.0113839213896,3338.2854594640085,3343.6487384993593,3207480
2021-09-01,3348.650390625,3440.3676901107206,3341.4843163986834,3421.708784744915,2643336
2021-09-02,3458.441650390625,3478.632894341966,3355.0061439379438,3365.8229289264596,3403717
2021-09-03,3463.21875,3476.6043879996278,3429.4163004029124,3447.8498589029177,1746812
2021-09-06,3472.188232421875,3495.264130093444,3437.935077481057,3470.1149711355274,1723693
2021-09-07,3439.647216796875,3488.3678606233043,3432.7516047580775,3483.004582363346,1585039
2021-09-08,3402.01416015625,3438.8363888080653,3385.6538601213874,3434.3293948515675,4147175
2021-09-09,3417.5634765625,3433.1577205200415,3393.766635195531,3416.0311425469436,1441148
2021-09-13,3466.193603515625,3472.548288341004,3395.5689268453666,3395.5689268453666,1691473
2021-09-14,3502.744873046875,3512.2997866196183,3447.8497841190915,3470.3396360829424,1991188
2021-09-15,3564.626708984375,3587.5672646909584,3484.8078003254386,3499.3204091972702,2461369
2021-09-16,3518.429443359375,3589.144124419085,3508.3338223529545,3542.4967436345837,2946666
2021-09-17,3450.419189453125,3556.017961812819,3429.8221406078014,3533.4829937404943,6477148
2021-09-20,3446.498046875,3489.314486583791,3432.3912447665866,3433.427765279685,2002008
2021-09-21,3482.058837890625,3489.8109564604197,3444.8310192947197,3477.5969573477705,1568129
2021-09-22,3481.3369140625,3512.6156251226985,3472.5933906537475,3481.6524916358844,1744067
2021-09-23,3487.737060546875,3496.5256982260976,3456.8641538275547,3488.413109599123,2003869
2021-09-24,3489.5849609375,3555.4770763141105,3474.8921175681544,3506.4410732399797,2320754
2021-09-27,3458.621826171875,3519.060655261115,3427.929155285406,3515.4550603274456,1673362
2021-09-28,3406.521484375,3470.385682957438,3381.372543686776,3470.385682957438,2253075
2021-09-29,3418.013916015625,3430.7237267298933,3355.1413516595003,3389.0791474710613,2489161
2021-09-30,3403.27587890625,3429.8220263978765,3380.3353261861325,3429.8220263978765,2252412
2021-10-01,3362.3974609375,3434.3291227987042,3357.710231607657,3408.8646089616796,1578374
2021-10-04,3401.247314453125,3410.576657738702,3341.890129784136,3357.5294832135423,1356860
2021-10-05,3455.33203125,3461.3713591390515,3372.673806088339,3383.851063075,1877966
2021-10-06,3435.139892578125,3477.100042104122,3420.8077426322498,3457.765085833283,1678154
2021-10-07,3509.05517578125,3514.553796293056,3443.3884075758815,3452.3572813035153,1647233
2021-10-08,3547.590087890625,3596.4909726348333,3515.4553088002285,3537.9902787284354,2934339
2021-10-11,3322.195068359375,3387.005545528026,3299.1191740871786,3384.752048824414,11845402
2021-10-12,3292.674072265625,3341.4847200327977,3272.6179527563913,3340.583321403169,5752877
2021-10-13,3294.792724609375,3313.0460496161095,3285.598501212187,3290.1054950410103,3545655
2021-10-14,3261.6025390625,3314.4807432469656,3258.6673721917773,3273.839971190804,6442299
2021-10-18,3293.844482421875,3298.856888876006,3252.5715608132246,3254.3778175181137,3590107
2021-10-19,3282.103271484375,3332.6334708459685,3274.0203181637394,3313.577377562212,3135441
2021-10-20,3259.254150390625,3278.3552227901105,3231.6635409878213,3262.0989159002424,2933693
2021-10-21,3190.300537109375,3257.989955221181,3171.1090618330622,3254.9646078835626,4871211
2021-10-22,3159.91015625,3216.581450180972,3147.401742620518,3215.1363568806437,2691670
2021-10-25,3154.581787109375,3174.08944556962,3115.7924727424233,3163.658270149771,2595594
2021-10-26,3145.234619140625,3187.139682910227,3138.3707560535668,3155.9817574184717,3878763
2021-10-27,3151.692138671875,3171.109398069094,3145.596022349492,3145.596022349492,2510813
2021-10-28,3090.189208984375,3177.2057187266455,3084.1834933062805,3177.2057187266455,2424942
2021-10-29,3068.603759765625,3125.726616893188,3057.9468031915976,3070.6809986683193,3960501
2021-11-01,3139.634765625,3149.208012678121,3082.3313258101152,3104.90953066155,2020718
2021-11-02,3146.6796875,3173.231792731731,3133.629527212094,3155.53038924391,3087414
2021-11-03,3153.9501953125,3178.921607696333,3130.2882750273793,3164.742535732719,1537639
2021-11-04,3168.76123046875,3172.9157091187167,3165.4649001525945,3172.6447265127936,328991
2021-11-08,3163.432861328125,3204.299419596656,3143.970401082285,3204.299419596656,2526082
2021-11-09,3166.096923828125,3192.55862784011,3157.3366231765276,3168.1741630730144,1782692
2021-11-10,3146.770263671875,3178.7409201799637,3143.0673491116963,3159.143078400019,1516489
2021-11-11,3150.2919921875,3170.0254331136357,3103.1487405186585,3142.8863844601083,1284514
2021-11-12,3184.4755859375,3191.7907928724526,3148.0342708406747,3166.367819426574,1747259
2021-11-15,3209.085205078125,3223.80623758807,3186.23601945732,3186.23601945732,1809157
2021-11-16,3211.88525390625,3229.180292369943,3198.880295165502,3223.2647581721276,2013204
2021-11-17,3180.7275390625,3217.710820124457,3166.7290501154803,3206.6474982147156,1632914
2021-11-18,3139.003173828125,3179.7795512785065,3117.2379128052817,3174.6315432718475,2136598
2021-11-22,3123.37841796875,3175.353488966467,3107.0319301606783,3141.440981617633,3167936
2021-11-23,3128.662109375,3143.7443073860727,3077.680562631112,3111.2768901773475,2153461
2021-11-24,3109.74169921875,3154.6723318508916,3092.3112790442997,3135.8420187225047,2161746
2021-11-25,3112.089599609375,3127.5331811342253,3101.3876619652233,3110.2833430796986,1849619
2021-11-26,3112.947509765625,3151.9174032167334,3081.3830029314436,3093.214070492066,1941251
2021-11-29,3162.75537109375,3187.45601879856,3076.4614161710138,3113.218694632493,2981745
2021-11-30,3187.275390625,3218.5237203430856,3152.821131593886,3152.821131593886,5588446
2021-12-01,3231.2119140625,3242.2300333088383,3192.557985444775,3192.557985444775,2102118
2021-12-02,3290.005859375,3294.611901710023,3227.870811305164,3241.50791577519,3152938
2021-12-03,3287.79345703125,3310.823229251387,3279.1235574307984,3293.2122269654,2486263
2021-12-06,3193.82275390625,3303.643240699715,3180.8177949000537,3287.7932953238305,1849642
2021-12-07,3237.26318359375,3249.455414861295,3182.8949075209775,3217.3943622688616,1484458
2021-12-08,3275.555419921875,3293.2116194649943,3252.164488883857,3252.164488883857,1428660
2021-12-09,3252.842529296875,3282.645764798172,3220.5556908371364,3260.293338172199,1567957
2021-12-10,3284.496826171875,3289.1930489201604,3228.773857881583,3237.714739258313,1510718
2021-12-13,3259.976806640625,3307.255658829015,3252.796981135273,3296.4181198049987,1883864
2021-12-14,3272.7568359375,3282.871830215888,3230.2193988546605,3255.7779774218093,1747007
2021-12-15,3224.484375,3272.03399417156,3213.4660327979486,3269.3246091363644,1603233
2021-12-16,3234.64453125,3258.8933947387,3224.168154372998,3235.005694387697,2072320
2021-12-17,3237.127685546875,3297.6372755764482,3227.50923782263,3253.5193743513096,4333992
2021-12-20,3212.3369140625,3256.680601125865,3170.115666668536,3241.3274202553325,2312310
2021-12-21,3258.757568359375,3288.470398309811,3220.916364018381,3235.592197449428,2340989
2021-12-22,3279.032958984375,3284.4969291037405,3256.906316418757,3272.93684317548,1224328
2021-12-23,3307.887451171875,3314.931894883085,3278.3552045840074,3294.611511383597,1792861
2021-12-24,3315.293212890625,3346.0899726297,3291.7216992237595,3328.0274086748836,2209923
2021-12-27,3338.052978515625,3341.5750910911825,3299.2184571867274,3315.3843674042514,1534135
2021-12-28,3347.489990234375,3364.152662005849,3336.0203057935137,3350.605738534685,1456218
2021-12-29,3336.788330078125,3359.5923213217848,3328.0280290251603,3334.5757096792804,1456923
2021-12-30,3372.055419921875,3377.6999720141444,3323.5122719283563,3324.731583376413,1966475
2021-12-31,3376.2099609375,3395.7626015508336,3369.8428619615283,3380.2288380035056,1207141
2022-01-03,3447.918212890625,3458.9815350327012,3382.2156262917665,3386.7312679824095,2346158
2022-01-04,3508.42724609375,3512.4009219449536,3442.453687528315,3459.974506758379,2488606
2022-01-05,3486.933349609375,3495.1067052533153,3443.086424234813,3490.5910635152622,1733031
2022-01-06,3438.615478515625,3463.4967049399133,3406.5996273880974,3442.724755992425,1810293
2022-01-07,3480.204833984375,3490.5004082009755,3428.6361208964654,3449.9500365434833,2460591
2022-01-10,3504.002685546875,3592.644646638727,3486.978627619941,3592.644646638727,3937092
2022-01-11,3536.56005859375,3544.778614405438,3482.462761056655,3482.462761056655,1906106
2022-01-12,3485.98486328125,3548.391117478329,3464.8969496112923,3544.7786042510666,3203744
2022-01-13,3520.3037109375,3542.9723194543735,3483.3658516786945,3538.456677956216,6684507
2022-01-14,3583.748779296875,3591.741553625665,3486.1207340836695,3502.196463284711,3348123
2022-01-17,3629.807861328125,3651.3475585450956,3578.465151993986,3605.9201629271697,3442604
2022-01-18,3604.024658203125,3650.174391976009,3594.4514079656674,3643.175146143915,2389041
2022-01-19,3541.6435546875,3629.7176748549336,3537.8890746560864,3629.7176748549336,3102539
2022-01-20,3461.9384765625,3546.484079642715,3447.8701090608133,3537.4369263783205,6176776
2022-01-21,3468.2255859375,3484.5557388455795,3411.771447977778,3444.2506340587092,3112358
2022-01-24,3411.997802734375,3482.8368271236272,3383.7254523626307,3474.1064136799278,3258414
2022-01-25,3410.685791015625,3446.4220419068915,3367.5309195579216,3410.323993281745,3330501
2022-01-27,3301.531982421875,3377.6636790459943,3279.683198436054,3375.4924508915574,5718297
2022-01-28,3338.444580078125,3374.4070115633695,3298.5918288101216,3298.5918288101216,3143862
2022-01-31,3380.2421875,3399.9197432251585,3366.8070783434523,3391.777306373369,2739393
2022-02-01,3438.505615234375,3445.1553600708967,3380.3776656848595,3410.776183683635,2105169
2022-02-02,3488.76318359375,3495.820007287118,3438.5062032368305,3463.1596957830457,1984212
2022-02-03,3460.174072265625,3512.5569974763753,3452.438712615916,3484.0584667821045,1960538
2022-02-04,3451.39794921875,3460.2642024084744,3409.8716096360963,3451.759967827603,2307366
2022-02-07,3418.9189453125,3466.687954905488,3398.246113404801,3429.7755283619176,1919149
2022-02-08,3386.755859375,3437.646086191097,3366.445048581275,3430.272746123497,2946443
2022-02-09,3402.226806640625,3417.9687628486754,3389.153716110445,3392.6820170570904,1638721
2022-02-10,3411.09326171875,3428.6899293131955,3399.9199399301474,3428.6899293131955,2112459
2022-02-11,3342.87744140625,3394.943846234914,3338.3991452649784,3394.943846234914,3851488
2022-02-14,3377.980712890625,3431.811272627349,3356.4937247604203,3369.15973881612,5951745
2022-02-15,3454.02197265625,3469.583030992583,3390.872803170848,3425.2519831389623,3931683
2022-02-16,3449.769775390625,3486.86310028864,3443.346208825481,3477.725387999251,3256906
2022-02-17,3423.62353515625,3469.5831157807347,3418.919059852776,3460.5359629364566,3134372
2022-02-18,3432.39892578125,3452.3479402147423,3399.5579405621957,3409.8716055417394,3688883
2022-02-21,3364.997802734375,3463.06906807644,3352.467629084883,3446.9650924976213,7465922
2022-02-22,3244.6708984375,3318.40519617988,3229.833655709156,3302.2108804869526,5408531
2022-02-23,3224.224609375,3277.6931540477553,3216.8510467438487,3266.9271297309606,2426203
2022-02-24,3077.524658203125,3151.892431267905,3067.9800886568473,3142.980897367273,5039136
2022-02-25,3185.27587890625,3193.6444940819606,3132.1238636010617,3137.5521545258466,2549723
2022-02-28,3215.538818359375,3224.1788929601125,3126.6052672941796,3157.4561449121834,3288942
2022-03-02,3208.255859375,3231.5975567381843,3171.9316308468897,3214.0008894990233,2761341
2022-03-03,3206.672607421875,3237.61404532355,3193.735356195633,3223.3647802974738,1928039
2022-03-04,3188.533447265625,3221.872073453627,3154.78752249152,3167.860614365542,2370257
2022-03-07,3152.842041015625,3209.9296608204345,3104.5756156491566,3121.267567595969,3054130
2022-03-08,3256.9296875,3265.117404857584,3130.3148298163596,3130.3148298163596,3300992
2022-03-09,3286.46826171875,3305.8290771032985,3254.3055947487287,3261.498035839461,2719654
2022-03-10,3275.927978515625,3332.970307680099,3270.5449680411393,3332.970307680099,2005441
2022-03-11,3256.205810546875,3293.0278980016524,3250.5062811620637,3259.915231430789,1623423
2022-03-14,3295.87744140625,3300.7177560300643,3238.8803843629908,3238.8803843629908,1765688
2022-03-15,3251.455810546875,3310.3528573604335,3243.7657314849557,3310.3528573604335,3651133
2022-03-16,3307.548095703125,3318.495237591527,3271.676227628233,3293.6155704612743,3090475
2022-03-17,3322.79296875,3356.4936121605065,3311.529307946736,3344.370516036417,3600452
2022-03-21,3281.13134765625,3360.067767524815,3270.5462214884005,3343.8281700196762,2413831
2022-03-22,3348.305908203125,3357.3983407712244,3279.592828158364,3293.1635571024676,2907611
2022-03-23,3358.665283203125,3374.4074633176174,3338.3997470733575,3354.6846238883495,1596195
2022-03-24,3392.546875,3400.101115493199,3342.9231507040713,3347.446727362669,1879046
2022-03-25,3354.186767578125,3419.371550532853,3322.114653672876,3401.639041917045,1690133
2022-03-28,3354.41259765625,3359.2076325272988,3312.343339667422,3342.922758467107,1760990
2022-03-29,3352.286865234375,3367.35028635879,3339.30411256053,3342.6967948748356,2689063
2022-03-30,3375.989990234375,3381.8253589977094,3353.055371960706,3381.8253589977094,1583455
2022-03-31,3383.58984375,3396.889114098041,3365.7217170941544,3383.635123689236,2168110
2022-04-01,3400.598876953125,3404.4439172529724,3372.824159433313,3390.8731867829233,1387014
2022-04-04,3411.09326171875,3419.823675608291,3381.0114793870107,3403.538800962537,1472994
2022-04-05,3451.3076171875,3470.125737675999,3412.585762137225,3412.585762137225,2314947
2022-04-06,3397.522705078125,3446.332051551227,3375.6284180200796,3446.332051551227,2051729
2022-04-07,3333.106689453125,3388.6110598823957,3328.447494141592,3388.6110598823957,2494829
2022-04-08,3334.4638671875,3351.970196646596,3295.4254902254324,3338.3994671055166,2296773
2022-04-11,3344.189208984375,3358.619593264884,3307.7293627770796,3338.399119999968,2291660
2022-04-12,3339.394287109375,3382.7300558525158,3300.717713189157,3332.066005804979,4483476
2022-04-13,3313.02197265625,3356.357965750695,3307.23188339495,3353.7794389315745,1621672
2022-04-18,3191.880615234375,3266.021984246925,3186.859401526259,3266.021984246925,3820792
2022-04-19,3141.0810546875,3223.9983469133117,3111.4516277355388,3211.7394100599245,3170014
2022-04-20,3217.89111328125,3229.064213633447,3148.408940757941,3166.5032450151703,2640370
2022-04-21,3282.894775390625,3296.782242287029,3227.480968491591,3238.8804685476302,2280996
2022-04-22,3268.3291015625,3272.3550402260457,3231.1904965903573,3239.875851290963,1581465
2022-04-25,3210.110107421875,3242.498952518219,3196.449041794757,3218.9763596707094,1960694
2022-04-26,3208.391845703125,3246.0278688721405,3182.9239780122166,3234.4927490375308,1943469
2022-04-27,3221.872314453125,3228.4315008509843,3172.2035292535456,3208.120685077305,1727648
2022-04-28,3242.77099609375,3260.9556405482545,3200.9279147316383,3246.118398427169,1703660
2022-04-29,3208.753662109375,3278.009661459063,3199.84234906496,3254.2608851909886,2051115
2022-05-02,3204.86328125,3209.8844951695896,3159.944256485502,3184.5071876930824,1324161
2022-05-04,3148.182861328125,3207.6226085138114,3135.109770265168,3201.3348817614974,2305825
2022-05-05,3178.62646484375,3196.358972060511,3153.249378832588,3177.4505117232243,1612262
2022-05-06,3105.525390625,3143.4328680157014,3098.1971093739444,3129.4097828367567,2010812
2022-05-09,3116.834716796875,3126.696025052565,3027.9464400429933,3074.2225385210113,2481830
2022-05-10,3111.08984375,3134.6577222926016,3095.9358619592876,3106.7924459287533,1622685
2022-05-11,3086.888671875,3119.865501113821,3059.8828312215883,3107.697124235236,1841769
2022-05-12,3083.857421875,3120.996025537377,3030.8865228657683,3056.1279889527377,2807195
2022-05-13,3089.511962890625,3112.1298437307796,3059.882538990023,3107.696827437206,2187823
2022-05-16,3055.042724609375,3103.173535266528,3045.8146725576044,3089.6028055204642,1195813
2022-05-17,3122.715576171875,3136.6481041472357,3031.1582064671497,3048.8907155974,1754076
2022-05-18,3120.181884765625,3161.979683618163,3114.9797722675407,3134.8382271064193,1866781
2022-05-19,2951.136474609375,3080.5560620066826,2922.230860581963,3073.318338512981,4642963
2022-05-20,2979.227294921875,2998.1357551477186,2958.4641242725056,2994.6074540514446,3065125
2022-05-23,3005.238525390625,3020.754306900409,2955.7053548434324,2989.903642794039,2293690
2022-05-24,2974.70361328125,3008.04245715224,2963.4852330177805,2999.266542904786,1711510
2022-05-25,2885.1259765625,2999.159517800604,2872.739099267019,2999.159517800604,3548046
2022-05-26,2939.136962890625,2952.389286902367,2896.8754868477426,2906.3934025930753,2813186
2022-05-27,2970.4228515625,2986.4529641814693,2941.185779785012,2963.045206200903,3103153
2022-05-30,3074.209228515625,3084.5470034832265,2993.2383670389063,3002.9383975752953,2094624
2022-05-31,3064.28173828125,3081.632479710448,3028.441298925182,3054.991304374039,4840965
2022-06-01,3055.94775390625,3085.8223476720595,3042.149079993206,3085.8223476720595,1493835
2022-06-02,3117.700439453125,3125.8977236935802,3047.841406010359,3055.765402969686,2657939
2022-06-03,3133.321044921875,3167.15774945679,3125.169344805914,3150.8541268592794,1913622
2022-06-06,3124.94140625,3145.0247976061773,3075.939817000977,3113.146469220363,1084210
2022-06-07,3062.779052734375,3113.9211394377626,3056.6766735743163,3097.708685909332,2308256
2022-06-08,3100.53173828125,3109.4577148980225,3048.023665178316,3078.672312623315,2185707
2022-06-09,3121.43505859375,3130.4519829239057,3054.0351613763023,3083.0898929873206,1279197
2022-06-10,3060.228759765625,3090.376643257049,3053.033453639148,3080.357738725417,1527582
2022-06-13,2932.4423828125,2999.2957117969904,2907.7137712348363,2996.5632832712113,3030921
2022-06-14,2924.198974609375,2950.0202860108207,2891.54637078396,2905.481798176225,2611493
2022-06-15,2920.32861328125,2945.5579925538746,2915.501278344141,2931.440444970515,1404536
2022-06-16,2861.763427734375,2955.440273059507,2853.61172724307,2951.0227580710934,2032028
2022-06-17,2813.39892578125,2840.5866739555554,2754.150955171639,2816.222523726037,5240434
2022-06-20,2834.80322265625,2858.8031404357725,2795.274181759422,2818.0444178441353,1502769
2022-06-21,2925.474609375,2948.973539593317,2846.644000512472,2850.8338132737495,2964461
2022-06-22,2935.493408203125,2960.6318391322884,2899.1066134654548,2914.4992049362954,3336315
2022-06-23,3013.686279296875,3022.0656815598495,2935.4932009709214,2935.4932009709214,3692578
2022-06-24,2999.38671875,3046.657640731709,2985.178002241607,3041.192783977033,2132118
2022-06-27,3019.0595703125,3062.9605345076448,3011.590978456157,3051.211183374603,2037686
2022-06-28,3022.2021484375,3032.9953288693473,2980.7149577924256,3012.0467124837633,1400046
2022-06-29,2997.018798828125,3035.728204374454,2979.2580127539272,2979.2580127539272,2133994
2022-06-30,2975.705078125,3015.598346569079,2964.684196926,2980.1679546365194,2719603
