Date,Close,High,Low,Open,Volume,SMA_10,SMA_50,EMA_20,RSI_14,MACD,MACD_Signal,ATR_14,BB_MID,BB_STD,BB_UP,BB_LOW,OBV,Momentum,Volatility,Target
2021-03-16,2783.67431640625,2811.3763092419085,2738.8766336454123,2738.8766336454123,4894756,2728.6905517578125,2793.3182861328123,2734.185114453497,62.33498576449384,-7.26210591141853,-19.33600039859107,65.12180601166536,2707.453088378906,53.77541500220123,2815.0039183833087,2599.9022583745036,145997789,166.346923828125,0.012426618612976198,1
2021-03-17,2786.26953125,2823.9067472910974,2761.5212758489047,2779.153866985375,3838390,2738.2318359375,2794.73736328125,2739.145535100783,66.57952143827484,-2.3000703064453774,-15.928814380161935,64.32263218014454,2707.6387939453125,54.054111118316534,2815.7470161819456,2599.5305717086794,149836179,95.412841796875,0.009815827669846254,0
2021-03-18,2717.8427734375,2816.2543262885742,2673.582212779072,2797.905642983628,3656306,2736.2090087890624,2793.83111328125,2737.116700656661,53.913416562125455,-3.8447687285438406,-13.512005249838316,69.2838054364391,2706.000830078125,53.17286253539727,2812.34655514892,2599.6551050073303,146179873,-20.228271484375,0.011938255670828086,1
2021-03-19,2730.104736328125,2773.7835923282114,2689.648175200476,2712.0246159259377,5776626,2736.25380859375,2793.911591796875,2736.4488945301337,67.75228537138682,-4.0330252249127625,-11.616209244853206,67.92203194947835,2705.6808471679688,52.99860771004611,2811.678062588061,2599.6836317478765,151956499,0.447998046875,0.012009821115010056,1
2021-03-22,2801.217041015625,2809.988649545886,2701.8656434935315,2728.7621691393097,2821646,2747.1376953125,2795.7484375,2742.617289433514,71.0222711952584,1.538217212831114,-8.985323953316342,71.12506089263282,2708.2675537109376,56.402182937851656,2821.071919586641,2595.4631878352343,154778145,108.8388671875,0.013441029894137728,1
2021-03-23,2812.8076171875,2836.437046353778,2795.130232629126,2810.4803804199632,3305973,2759.2791015625,2796.24298828125,2749.302082552941,66.2415030684222,6.810225572776744,-5.826214048097725,67.63111652563283,2716.5087890625,59.106926294512775,2834.7226416515255,2598.2949364734745,158084118,121.4140625,0.01335171037779142,0
2021-03-24,2793.56494140625,2821.4907006066,2784.65894162559,2784.703738218853,2207104,2765.5579833984375,2795.360166015625,2753.5175929199227,57.98569269436455,9.328078777388782,-2.7953554830004235,65.9720666010491,2722.814501953125,60.31263225646805,2843.439766466061,2602.1892374401887,155877014,62.788818359375,0.013267982001506848,0
2021-03-25,2743.2177734375,2802.291583665716,2729.92607872817,2785.5986258756197,3179786,2765.0120849609375,2793.498994140625,2752.5366577311206,51.74131287203454,7.178154597997491,-0.8006534668008405,66.9598404203532,2728.0394287109375,57.08393704708154,2842.2073028051004,2613.8715546167746,152697228,-5.458984375,0.014611849596493302,1
2021-03-26,2744.962646484375,2790.7895511507954,2723.705028832088,2766.309638783247,3697370,2765.80419921875,2791.9568115234374,2751.8153233266685,57.43017800469159,5.551130887422005,0.4697034040437287,67.49368432696211,2731.2392578125,56.091399593493705,2843.4220569994873,2619.0564586255127,156394598,7.921142578125,0.01453987030836523,1
2021-03-30,2827.084228515625,2853.8463633697284,2739.6817226915864,2759.4625830758696,4694008,2774.074560546875,2790.3072216796877,2758.9837904875217,65.59683050865532,10.764145852997444,2.528591893834472,73.28279201668695,2743.0652099609374,49.406295132529394,2841.877800225996,2644.252619695879,161088606,82.70361328125,0.017305782173663277,1
2021-03-31,2844.3583984375,2868.659120741915,2803.319927040149,2823.906248343445,3530069,2780.14296875,2789.313701171875,2767.114705530377,63.75467794399298,16.10374496961822,5.243622508991222,73.16772455774928,2754.4167602539064,44.86929286752852,2844.1553459889633,2664.6781745188496,164618675,60.68408203125,0.01690503961479941,0
2021-04-01,2832.857177734375,2877.6100557396576,2814.956026532262,2856.218267461097,4285076,2784.8017333984376,2788.2978125,2773.375893359329,60.35463723348603,19.186196814360756,8.03213737006513,74.94189350563683,2761.5167846679688,45.51265004422481,2852.5420847564183,2670.4914845795192,160333599,46.587646484375,0.01702216882356057,1
2021-04-05,2899.00244140625,2920.5734204578225,2820.3269530685257,2838.228107959472,5317862,2802.9177001953126,2787.907578125,2785.3403265066545,67.56639244334147,26.659122321082123,11.75753436026853,77.26585374897448,2769.5633544921875,54.49011612195965,2878.5435867361066,2660.5831222482684,165651461,181.15966796875,0.015452008004180166,1
2021-04-06,2922.094482421875,2931.313619340885,2891.036027624751,2931.313619340885,2291562,2822.1166748046876,2787.1181298828124,2798.364531831913,68.63807542736815,34.05227096353701,16.216481680922225,76.43472902735218,2779.1852416992188,63.343622221352824,2905.8724861419246,2652.497997256513,167943023,191.98974609375,0.015439228290733333,1
2021-04-07,2928.09130859375,2933.596043876824,2895.3323319556057,2916.9926819005923,2491268,2834.8041015625,2787.074267578125,2810.719462952088,66.28324878797523,39.93494311633867,20.960173968005513,73.9893030505466,2790.9708984375,68.09258042774846,2927.1560592929973,2654.785737582003,170434291,126.874267578125,0.013927815415889356,1
2021-04-08,2969.219482421875,2985.0171620032165,2923.302982822608,2926.838416716797,2578118,2850.4452880859376,2787.3293603515626,2825.8147029015918,68.97877787249907,47.36965518683064,26.24207021177054,73.94135360329058,2804.862194824219,74.72508867594706,2954.312372176113,2655.412017472325,173012409,156.411865234375,0.014245925577212914,1
2021-04-09,2973.605224609375,3002.336662069258,2960.850653324648,3002.0233044893803,2911129,2868.44931640625,2787.883408203125,2839.8899906832858,80.59765138287787,53.004606696482824,31.594577508712998,66.71377469151255,2817.0036499023436,81.47653976721392,2979.9567294367716,2654.0505703679155,175923538,180.040283203125,0.013675598155533146,0
2021-04-12,2905.84912109375,2987.7916831741727,2875.9988645120643,2973.60493365516,3791828,2884.712451171875,2787.623837890625,2846.1718126271394,68.56041522170167,51.410368348707834,35.55773567671197,68.68930337253921,2824.862268066406,82.11670132578169,2989.0956707179694,2660.628865414843,172131710,162.63134765625,0.014665883696695591,0
2021-04-13,2778.30322265625,2876.714749167249,2750.5564406947738,2876.714749167249,8654596,2888.0465087890625,2785.96796875,2839.7081373918163,47.83779811339793,39.40084648180482,36.32635783773054,72.05856582586934,2826.9253540039062,80.29223981512006,2987.509833634146,2666.3408743736663,163477114,33.340576171875,0.021568164938272745,1
2021-04-15,2881.1455078125,2897.525104971104,2763.445437906345,2828.6504689847543,6062760,2893.45263671875,2787.8941259765625,2843.6545536223575,55.50114695667349,37.746607407872034,36.61040775175884,78.68519820730558,2833.7635986328123,78.70029462408864,2991.1641878809896,2676.363009384635,169539874,54.061279296875,0.022697624206372162,0
2021-04-16,2859.84326171875,2906.252086635827,2848.610463424965,2890.14104950634,3224657,2895.001123046875,2788.8930029296876,2845.1963353458236,55.31772024947504,34.321065910470224,36.15253938350112,80.17161708086643,2837.5720458984374,77.98856809803392,2993.5491820945053,2681.5949097023695,166315217,15.48486328125,0.02283575859144838,0
2021-04-19,2829.9931640625,2854.338687084353,2806.095169840755,2836.437535080061,2679106,2894.7147216796875,2788.1474267578124,2843.748414271221,57.19904853107262,28.864909472286854,34.69501340125827,78.84180186232707,2839.7582275390623,77.08232849669166,2993.9228845324456,2685.593570545679,163636111,-2.864013671875,0.023074073978995555,0
2021-04-20,2814.553955078125,2886.8746666166344,2798.263947363947,2886.561308989069,3141893,2886.269873046875,2787.153916015625,2840.967989586164,55.645154901817875,23.029580384104065,32.36192679782743,80.37938735761135,2844.593786621094,71.89035757455302,2988.3745017702,2700.8130714719878,160494218,-84.448486328125,0.02160597012581009,0
2021-04-22,2791.505859375,2817.641499208782,2779.3777844403016,2817.641499208782,1988980,2873.2110107421877,2785.9071142578123,2836.2573105184338,46.808011982138936,16.356701465374044,29.16088173133675,74.95789264977839,2847.6638427734374,67.94670017101824,2983.5572431154737,2711.770442431401,158505238,-130.588623046875,0.02131853697906353,0
2021-04-23,2783.181396484375,2791.6844430406063,2766.6676287186224,2779.153637589318,1615309,2858.72001953125,2785.0398046875,2831.2024615628093,44.42179751058848,10.278201552412156,25.384345695551833,72.07772269407967,2846.762060546875,68.71096728542804,2984.1839951177312,2709.340125976019,156889929,-144.909912109375,0.021209549904693762,0
2021-04-26,2775.394775390625,2822.1167405211468,2763.98279047415,2776.51359744126,2490260,2839.337548828125,2783.0116015625,2825.887443832125,44.72476509038227,4.77755860967909,21.262988278377286,71.75485989690833,2844.8914184570312,70.17764774254074,2985.246713942113,2704.5361229719497,154399669,-193.82470703125,0.020185409045470278,1
2021-04-27,2803.32080078125,2806.990624869692,2777.3641266999425,2780.049299880767,1471417,2822.3091064453124,2782.207841796875,2823.7382397320416,40.55320511089942,2.641210083317219,17.538632639365275,66.85124433189192,2845.3792114257812,69.8351791829353,2985.0495697916517,2705.708853059911,155871086,-170.284423828125,0.020739414841904426,0
2021-04-28,2796.2490234375,2820.3259810598583,2785.418741053088,2819.3861270480074,1639037,2811.3490966796876,2780.6110546875,2821.1202191325615,37.169194097853676,0.3732031012441439,14.10554673174105,66.46764778122308,2848.0307739257814,66.68791931347222,2981.406612552726,2714.654935298837,154232049,-109.60009765625,0.019854012733489374,0
2021-04-29,2788.328369140625,2826.010383951158,2779.6015569749493,2815.4934564694463,1621395,2812.351611328125,2778.9865283203126,2817.9971857999963,35.80589445559373,-2.039825539176036,10.876472277557635,67.04944171372242,2850.1990600585937,63.80298706611642,2977.8050341908265,2722.593085926361,152610654,10.025146484375,0.013988045385847431,0
2021-04-30,2717.081298828125,2803.3649756825475,2703.0737359158607,2773.7832806633287,3072305,2795.9451904296875,2776.209150390625,2808.386148945532,25.869463629821396,-9.590656145184767,6.783046593009155,69.80494604129944,2844.6989135742188,70.3100699171671,2985.319053408553,2704.0787737398846,149538349,-164.064208984375,0.00887013364259171,1
2021-05-03,2718.28955078125,2734.4005853265453,2688.7526541148745,2707.459267928956,1545831,2781.7898193359374,2774.368017578125,2799.805520548934,25.415846821114982,-15.300869072204478,2.3662634599664285,70.10222621751807,2838.395471191406,75.7805543857006,2989.956579962807,2686.834362420005,151084180,-141.5537109375,0.009058965602607983,1
2021-05-04,2729.70166015625,2765.7277251849537,2716.499561791694,2741.3822044471763,1990777,2771.7606689453123,2773.3109423828123,2793.128962416298,30.974506101870105,-18.689946041269195,-1.8449784402806964,65.63332226974318,2833.2376953125,79.59197753135,2992.4216503752,2674.0537402498,153074957,-100.29150390625,0.009267449689165477,1
2021-05-05,2770.829833984375,2774.141503478518,2732.073795286073,2747.826896825683,1939289,2767.3882568359377,2773.715498046875,2791.005235898972,49.00753676792422,-17.851334973292524,-5.0462497468830625,57.71526247854974,2826.829064941406,79.17705120796182,2985.1831673573297,2668.4749625254826,155014246,-43.72412109375,0.010925661225712245,1
2021-05-06,2784.927001953125,2805.110595088908,2751.40713762071,2779.601452791514,1791671,2766.73037109375,2774.6839501953127,2790.426356475558,33.28158021775336,-15.866309085225112,-7.210261614551472,51.97410465022397,2819.9706909179686,76.3822246309255,2972.7351401798196,2667.2062416561175,156805917,-6.578857421875,0.010830186413913614,1
2021-05-07,2804.126220703125,2828.248200876292,2785.24063407717,2804.2158138823747,1912540,2768.824853515625,2775.77681640625,2791.7311054496117,40.24762853838995,-12.59871512351674,-8.287952316344526,50.9512172011029,2813.7724365234376,72.05380032010572,2957.880037163649,2669.6648358832263,158718457,20.94482421875,0.01099558709068612,1
2021-05-10,2815.4033203125,2832.1408515854228,2797.054641861886,2815.8060524769494,2137153,2772.8257080078124,2779.125224609375,2793.98560210322,47.26869862813351,-8.99546159352758,-8.429454171781138,49.61822561864158,2806.0816284179687,62.11159642039174,2930.3048212587523,2681.858435577185,160855610,40.008544921875,0.010958734243447421,0
2021-05-11,2794.906494140625,2799.8293101391614,2766.7567623876307,2797.054544622941,2415625,2771.98427734375,2781.6743408203124,2794.0733061067826,46.39023952632996,-7.704961780682424,-8.284555693561396,46.76364266665457,2797.146691894531,47.99299527812717,2893.1326824507855,2701.160701338277,158439985,-8.414306640625,0.010822283805056171,0
2021-05-12,2763.580078125,2792.579858478146,2748.3640981268823,2792.579858478146,1978558,2768.7173828125,2784.1715576171873,2791.169189156137,45.020755558031986,-9.105053953850984,-8.448655345619313,47.35497704131616,2790.033239746094,41.078679151841946,2872.1905980497777,2707.87588144241,156461427,-32.6689453125,0.011360352624605368,0
2021-05-14,2731.26806640625,2773.335770525894,2720.974904759954,2773.335770525894,2043935,2763.0113525390625,2785.17759765625,2785.4643203228143,41.47310726696881,-12.675827343968194,-9.29408974528909,49.30812357302732,2787.6814819335937,43.08305121439418,2873.847584362382,2701.5153795048054,154417492,-57.060302734375,0.011844250133033248,1
2021-05-17,2747.60302734375,2752.481047488296,2717.3948337863426,2734.4009279371794,2890462,2766.063525390625,2788.3183544921876,2781.8584828962366,45.559824475865426,-14.025914143558111,-10.240454624942895,47.661856691238526,2781.004357910156,37.86813368104871,2856.7406252722535,2705.268090548059,157307954,30.521728515625,0.008642715193271311,1
2021-05-18,2764.65380859375,2796.159790700477,2754.9871433342096,2774.678409465903,2098538,2770.699951171875,2791.2648828125,2780.219942486476,43.59992887911875,-13.563658697156825,-10.905095439385683,48.87335053964281,2776.2448852539064,33.12228660674288,2842.489458467392,2710.000312040421,159406492,46.3642578125,0.008781275667272909,0
2021-05-19,2758.567138671875,2790.7892077803067,2745.2308696988416,2760.3572536223437,1986041,2773.5864990234377,2792.619091796875,2778.1577706946096,43.74257578276082,-13.532467458591327,-11.430569843226813,49.634143259263865,2772.673583984375,30.790611116225538,2834.254806216826,2711.092361751924,157420451,28.865478515625,0.00881434101781411,0
2021-05-20,2738.87646484375,2764.654169393326,2731.8055966725537,2745.2314616962976,2329027,2770.391162109375,2792.6352001953123,2774.4166939469087,42.09698752638499,-14.924579728527533,-12.12937182028696,48.665553669589826,2768.8897094726562,30.013241444532643,2828.9161923617216,2708.863226583591,155091424,-31.953369140625,0.007616936600401842,1
2021-05-21,2757.22509765625,2764.1169978743383,2734.4907206978974,2739.771473438007,1685566,2767.6209716796875,2793.1865673828124,2772.779399062084,57.72088205380562,-14.381476698808001,-12.57979279599117,43.61805634171511,2767.175671386719,29.63009936513667,2826.435870116992,2707.9154726564457,156776990,-27.701904296875,0.007778518574517334,1
2021-05-24,2758.11962890625,2779.153479718937,2749.616582833036,2758.11962890625,1652260,2763.0203125,2794.501396484375,2771.3832304758143,57.66979957651183,-13.720718536505501,-12.807977944094036,42.46726817558871,2765.9225830078126,29.44695233910491,2824.8164876860224,2707.028678329603,158429250,-46.006591796875,0.007303277354109585,1
2021-05-25,2800.843017578125,2813.6599774369843,2772.151104045397,2781.055430427605,1841613,2761.5642822265627,2796.6903857421876,2774.1889244855583,62.22500606226385,-9.638535483537908,-12.174089451982812,42.91813854255117,2767.1949951171873,30.411797148033553,2828.0185894132546,2706.37140082112,160270863,-14.560302734375,0.008993930855291581,1
2021-05-26,2840.8681640625,2846.71449715302,2791.669066433894,2806.2398834494225,1923753,2766.16044921875,2798.8922265625,2780.539328254791,62.081259617563155,-3.1375138793705446,-10.36677433746036,43.6756804994696,2769.07236328125,33.73647290146012,2836.54530908417,2701.59941747833,162194616,45.961669921875,0.00973821702768072,1
2021-05-27,2860.205810546875,2894.1595115997507,2843.8361230960995,2843.970950628995,5959785,2775.8230224609374,2801.1228076171874,2788.1266122826087,62.75462338655102,3.534238537227793,-7.58657176252273,43.646244075830474,2772.2702026367188,39.05936998925235,2850.3889426152236,2694.151462658214,168154401,96.625732421875,0.008701173188523705,0
2021-05-28,2827.466796875,2876.396022238262,2820.316105764027,2868.750817050949,1763701,2785.4428955078124,2802.9313134765625,2791.8732965295035,53.78115100003559,6.1094595560398375,-4.847365498810216,44.55758104376394,2774.2271240234377,40.84583453152092,2855.9187930864796,2692.535454960396,166390700,96.19873046875,0.008653799182049582,1
2021-05-31,2841.453125,2851.526983776914,2813.975531127979,2833.223373512486,1652799,2794.8279052734374,2804.872763671875,2796.5951849552653,54.1833228521558,9.173177873559325,-2.043256824336308,44.73366982414954,2780.4457153320313,41.154096864380286,2862.753909060792,2698.1375216032707,168043499,93.85009765625,0.008627013464166297,0
2021-06-01,2835.921142578125,2851.166535820747,2817.032990344017,2849.952429216134,1377441,2801.954638671875,2805.9177001953126,2800.340514252681,56.91907618249003,11.027691600086655,0.5709328605482846,43.69702607785387,2786.327294921875,40.19806800330815,2866.7234309284913,2705.9311589152585,166666058,71.267333984375,0.008716920155190242,0
2021-06-02,2814.73974609375,2841.7228241746734,2801.7429407358754,2833.9878068781195,2240078,2807.5718994140625,2806.4871044921874,2801.711869666116,58.93639995496617,10.665302445762336,2.589806777591095,43.228275179643525,2790.57919921875,38.34815566742084,2867.2755105535916,2713.8828878839086,164425980,56.172607421875,0.009184721163196078,1
2021-06-03,2825.353515625,2837.31605910754,2808.623917119929,2837.31605910754,1281706,2816.2196044921875,2808.6373193359377,2803.9634549955335,67.78250902567055,11.106519880670476,4.293149398206971,41.53765205262,2793.305383300781,38.8055977243525,2870.9165787494862,2715.694187852076,165707686,86.47705078125,0.008600697111944774,1
2021-06-04,2827.60107421875,2839.383770109067,2810.736654292992,2813.434961481113,1836060,2823.2572021484375,2810.58724609375,2806.214656826316,65.97038232765428,11.504925452470616,5.7355046090597,41.07771648934295,2795.4390869140625,39.48787768649546,2874.4148422870535,2716.4633315410715,167543746,70.3759765625,0.008532086758548682,1
2021-06-07,2863.084228515625,2869.6051385982905,2818.472340944757,2828.7258220667936,2559821,2833.753662109375,2811.82458984375,2811.6308065110125,68.30310893766236,14.51652132354684,7.491707951957128,41.261718939114836,2798.3869873046874,42.273018490742594,2882.9330242861724,2713.8409503232024,170103567,104.964599609375,0.00903755211341166,1
2021-06-08,2878.32958984375,2906.0772740595803,2866.681939332834,2876.3958905733634,2574057,2841.5023193359375,2813.135029296875,2817.983071590321,71.5362454747486,17.926757495738457,9.578717860713393,41.07848375786414,2801.53330078125,45.8007309157287,2893.1347626127076,2709.9318389497926,172677624,77.486572265625,0.008096621941300092,1
2021-06-09,2878.41943359375,2896.1832907341222,2865.782316621696,2879.9934462517576,1710925,2845.2574462890625,2814.832119140625,2823.7389155906476,76.9963593494061,20.4014684426611,11.743267977102935,40.90365528583944,2805.708947753906,48.868930176700445,2903.446808107307,2707.9710874005054,174388549,37.55126953125,0.007025534302264671,1
2021-06-10,2893.30517578125,2899.781069736346,2871.89855945042,2887.188968316895,1874324,2848.5673828125,2817.8338671875,2830.364273704038,76.68395221070492,23.295315787057007,14.053677539093751,40.77910050794552,2812.195202636719,51.5201043313766,2915.235411299472,2709.1549939739657,176262873,33.099365234375,0.006901982681426198,1
2021-06-11,2944.572998046875,2976.233094634134,2888.0883852735583,2888.583118886713,3452954,2860.2780029296873,2821.82607421875,2841.2412950700227,80.5302751075957,29.38684222579832,17.120310476434668,44.96537282756513,2822.86044921875,55.78711014207746,2934.434669502905,2711.2862289345953,179715827,117.106201171875,0.0071354026696944985,1
2021-06-14,2946.8662109375,2975.9628237574084,2941.4695967971875,2949.249627680621,1847360,2870.8193115234376,2824.2217138671876,2851.300810866925,77.55903588921296,34.00744724770175,20.497737830688084,43.46200700109989,2832.8236083984375,59.32084486633593,2951.465298131109,2714.181918665766,181563187,105.4130859375,0.007201181011354921,0
2021-06-15,2934.63427734375,2966.3393905998582,2924.5606398865248,2966.3393905998582,1304985,2880.690625,2826.0272314453123,2859.2373314837655,69.7706382347854,36.264263348578424,23.651042934266155,42.51438700068612,2841.3226318359375,61.18733649311844,2963.6973048221744,2718.9479588497006,180258202,98.713134765625,0.007422595590830464,1
2021-06-16,2945.067626953125,2963.371013278553,2925.8645852610603,2934.0495386747825,1635552,2893.7234130859374,2828.2714404296876,2867.41164533799,68.59125489927602,38.45144615031404,26.611123577475734,41.38689274927486,2850.64765625,62.115911832087434,2974.879479914175,2726.4158325858252,181893754,130.327880859375,0.006363452259781043,1
2021-06-17,2984.103515625,3000.563236834891,2932.1610913834675,2937.10798893028,2273413,2909.5984130859374,2829.9734619140627,2878.525156793896,83.39412715068539,42.840831816093214,29.85706522519923,42.267051961931166,2862.9090087890627,63.087322691524484,2989.0836541721114,2736.734363406014,184167167,158.75,0.006916368466518853,0
2021-06-18,2965.7099609375,3020.305674749723,2945.652496964069,3013.919592187945,3380431,2923.4093017578125,2830.845771484375,2886.8284714742394,76.00227245789209,44.324302470152816,32.75051267418995,44.917175185982515,2873.333251953125,61.91923652406297,2997.1717250012507,2749.4947789049993,180786736,138.10888671875,0.0077433537063976736,0
2021-06-21,2943.943603515625,2955.546238283212,2924.6955443431957,2936.6580852083653,1130569,2931.4952392578125,2831.1628173828126,2892.2680078591334,71.16685100634155,43.24509794643018,34.84942972863799,45.408665980094966,2882.6244506835938,57.505588066198186,2997.6356268159902,2767.6132745511973,179656167,80.859375,0.008080693599279246,1
2021-06-22,2969.21728515625,2992.467787373381,2954.646469771031,2971.7357492004526,1708688,2940.5840087890624,2831.1627734375,2899.596510458859,79.79187030455753,43.922879855626434,36.66411975403568,46.01897315287767,2891.0431640625,57.226963648472434,3005.497091359445,2776.589236765555,181364855,90.8876953125,0.0082569058807715,0
2021-06-23,2933.42041015625,2994.2223700909685,2928.923230267258,2994.2223700909685,1467104,2946.0841064453125,2830.3590771484373,2902.817834239563,68.99614105077401,41.097768760488634,37.55084955532627,48.63375871259908,2895.6707763671875,56.69567255772792,3009.0621214826433,2782.2794312517317,179897751,55.0009765625,0.009547153846790423,1
2021-06-24,3034.336669921875,3042.7912785149742,2948.800238430784,2953.7471352773205,4155204,2960.187255859375,2832.928828125,2915.3434376378787,76.98101809102675,46.46631191499773,39.33394202726056,54.39974103707404,2904.3773193359375,63.87816317187458,3032.1336456796867,2776.6209929921883,184052955,141.031494140625,0.01405746103187634,1
2021-06-25,3040.812744140625,3057.766978040191,3013.1100762383394,3035.820831290584,2722861,2969.81123046875,2838.1790185546874,2927.292895400045,75.09538629553687,50.65951475817428,41.599056573443306,53.93717704766819,2915.0446166992188,68.03696630266481,3051.118549304548,2778.9706840938893,186775816,96.23974609375,0.013317650199746275,0
2021-06-28,3001.192138671875,3050.436244341249,2997.819254721918,3050.436244341249,1355238,2975.2438232421873,2840.579951171875,2934.3309185687904,66.23099753009012,50.20685313343347,43.32061588544134,54.624601624480775,2923.0315673828127,68.3186832567551,3059.668933896323,2786.3942008693025,185420578,54.325927734375,0.01428857840470965,1
2021-06-29,3004.880615234375,3027.77121574012,2991.9736218005078,3005.914878718562,1497322,2982.26845703125,2843.4806982421874,2941.049937298846,66.5490521080205,49.57428328845435,44.57134936604395,55.01007446927978,2931.479541015625,67.42055071335172,3066.3206424423283,2796.6384395889213,186917900,70.246337890625,0.014135095688474285,1
2021-06-30,3009.287353515625,3041.891901543703,3002.766443910009,3009.512212467543,1693146,2988.6904296875,2847.06658203125,2947.548738843301,65.60574793522272,48.865265713958706,45.430132635626904,55.813142136977504,2941.206921386719,63.6183190686526,3068.4435595240243,2813.9702832494136,188611046,64.2197265625,0.014132498634798457,0
2021-07-01,3005.46435546875,3023.902787097393,2997.234606748068,3020.3050443405846,990310,2990.826513671875,2850.8847900390624,2953.064511855249,59.39229203241892,47.4479299841737,45.83369210533627,51.42196149331672,2950.2124633789062,58.930615034280976,3068.073693447468,2832.3512333103445,187620736,21.36083984375,0.013612456439108427,0
2021-07-02,2991.028564453125,3003.845523862915,2963.820633074449,2996.0204767725936,1682274,2993.3583740234376,2854.875244140625,2956.6801359121896,56.56594401802132,44.6451915395437,45.59599199217776,51.932711167179605,2958.383837890625,51.95164984207447,3062.2871375747736,2854.480538206476,185938462,25.318603515625,0.013541777174629397,0
2021-07-05,2987.026611328125,3034.69671382749,2969.937329300051,3005.914765148628,1972858,2997.6666748046873,2858.9521484375,2959.5702764279927,57.98496616605979,41.62129260526581,44.80105211479537,53.57418501104429,2964.58095703125,47.15640923970032,3058.8937755106504,2870.2681385518495,183965604,43.0830078125,0.013264637608160986,0
2021-07-06,2934.229736328125,2993.322630151019,2928.6532777498182,2979.831091854064,2159420,2994.167919921875,2862.12884765625,2957.1568916565766,48.53712869655767,34.56610776951811,42.75406324573992,55.51439389559486,2967.3759643554686,43.27176583607386,3053.9194960276163,2880.832432683321,181806184,-34.987548828125,0.014274194047994522,1
2021-07-07,2945.607666015625,2952.5782944991083,2915.611609391623,2945.652681730063,2640710,2995.3866455078123,2864.9745849609376,2956.0569654050573,44.38466299573434,29.552266659379256,40.113703928467785,53.269003871027834,2970.7353759765624,38.32777622143086,3047.390928419424,2894.0798235337006,184446894,12.187255859375,0.013795889329512975,0
2021-07-08,2930.811767578125,2966.3394842635125,2906.8866857215453,2966.3394842635125,2485811,2985.0341552734376,2867.66583984375,2953.6526608501113,44.85545255159735,24.106966009306234,36.91235634463548,52.18326249647878,2972.610705566406,35.123445127882775,3042.857595822172,2902.3638153106403,181961083,-103.52490234375,0.006980854634876538,0
2021-07-09,2885.5244140625,2951.9478251419914,2879.0935369529293,2923.1658841290287,6365067,2969.505322265625,2869.6097607421875,2947.1642563941487,41.94656871357134,15.953315179549008,32.720548111618186,54.457539038961485,2969.6582763671877,39.777700653824894,3049.2136776748375,2890.102875059538,175596016,-155.288330078125,0.0076067884557223095,0
2021-07-12,2871.988525390625,2910.574233167861,2867.7162053635707,2909.674797372692,1892226,2956.5849609375,2872.7079052734375,2940.0046629652416,36.148159587514975,8.303537055007837,27.837145900296118,54.0528136065711,2965.9143920898437,45.191180169091275,3056.296752428026,2875.532031751661,173703790,-129.20361328125,0.007093056651784238,0
2021-07-13,2866.9970703125,2890.7871069732746,2855.709105364078,2890.7871069732746,1809339,2942.7966064453126,2875.6820556640623,2933.0515589030756,39.62635509001396,1.817315189889996,22.633179758214897,51.89416087696298,2962.5325317382812,49.93683584855982,3062.406203435401,2862.6588600411615,171894451,-137.883544921875,0.006892132201047191,1
2021-07-14,2891.28173828125,2897.982491869511,2864.7033633160745,2866.502235129774,2044279,2930.996044921875,2878.9136572265625,2929.073480748616,20.62800949202432,-1.347954241853131,17.83695295820129,46.4590366051567,2959.8432373046876,52.318392908907015,3064.4800231225017,2855.2064514868734,173938730,-118.005615234375,0.007870812648447906,0
2021-07-15,2887.135009765625,2913.185565026992,2879.0675351694144,2909.3546204357363,2232968,2919.1631103515624,2881.2397607421876,2925.079340654998,18.142212792835096,-4.143298045840311,13.440902757392971,45.70626003770855,2954.9948120117188,54.40339152842511,3063.801595068569,2846.1880289548685,171705762,-118.329345703125,0.007864750880208458,0
2021-07-16,2879.788818359375,2902.3689014356387,2877.26485780383,2896.194231868329,1256526,2908.0391357421877,2883.1369970703126,2920.7659575792245,20.944875264685663,-6.872186117886031,9.37828498233717,43.74104961002835,2950.6987548828124,56.850152114662464,3064.3990591121374,2836.9984506534875,170449236,-111.23974609375,0.007870936827732176,0
2021-07-19,2870.59423828125,2884.295453792816,2862.84212183848,2866.447716450368,1597058,2896.3958984375,2884.466357421875,2915.9876985984647,18.686872712160636,-9.665359102298225,5.569556165410091,42.716459468222865,2947.031286621094,59.60790796826362,3066.247102557621,2827.8154706845667,168852178,-116.432373046875,0.007829400429923089,1
2021-07-20,2889.70458984375,2897.997415572985,2844.950003158046,2870.5949774934024,1811945,2891.9433837890624,2885.9523828125,2913.48454538373,23.90488763584017,-10.219123462851258,2.4118202397578212,43.710884809740364,2943.0556518554686,60.692048101054276,3064.439748057577,2821.67155565336,170664123,-44.525146484375,0.0067998628443962685,1
2021-07-22,2899.214111328125,2906.9660089483573,2875.462164978894,2875.462164978894,2859334,2887.3040283203127,2888.03853515625,2912.1254564260535,27.37577237750351,-9.777932875210354,-0.026130383235813737,44.05628935403596,2941.3453369140625,61.45503645179831,3064.2554098176593,2818.4352640104657,173523457,-46.3935546875,0.006750583482686128,0
